id,date,split,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms,circumplex.arousal_was_missing_originally,circumplex.valence_was_missing_originally,target_next_obs_mood,target_class
AS14.30,2014-03-23,train,-0.18687818422328212,-0.03400277775148623,0.42290888239298396,1.5361105777651074,,,,2.5165457865762755,1.9789035025274526,,51.409,76.416,366.937,-0.15796701423603182,-0.5095531966199672,0.6477388109318344,0.9293718714701881,1.0214755038736643,,0.1665642601029784,0.1665642601029784,7.8,8
AS14.30,2014-03-24,train,0.030899087554388773,0.05143707634388056,1.25085928529455,3.729708180738077,31.145000000000003,,137.45,4.823781647814228,1.2987963760655155,,15.109,94.495,15.07,-0.15796701423603182,0.14388186813077553,0.6477388109318344,0.9293718714701881,2.153760037242999,,0.1665642601029784,0.1665642601029784,8.0,8
AS14.30,2014-03-25,train,-0.06385666948233398,0.08179345084761468,3.5985683349714277,1.7341844551187167,11.07,,,1.5318762315618306,1.1295426142553384,,29.197,58.283,,-0.4655869893272516,0.06166628033011492,0.6477388109318344,1.185609206963387,2.7485448906715457,,0.1665642601029784,0.1665642601029784,6.8,7
AS14.30,2014-03-26,train,0.5735259884133905,0.0762005305670511,1.9318017030591792,0.592274950148172,,,259.402,3.8803615404626077,1.9552770319644466,,135.757,58.241,6.087,3.5334726868586057,0.8910798445548307,-0.7037966683742285,-0.35181480599580517,2.4901900182751806,,0.1665642601029784,0.1665642601029784,7.75,8
AS14.30,2014-03-27,train,0.1841924530362042,0.4004711663311755,2.269285235538371,3.9994328303469766,13.057,,36.242,0.2748872793483652,1.4766640092563177,,101.15799999999999,145.96800000000002,,-0.4655869893272516,-0.6859478685451603,0.4622206325037592,0.8653125375968886,1.3232365607342782,,0.1665642601029784,0.1665642601029784,7.8,8
AS14.30,2014-03-28,train,1.0267933817952384,-0.13426338593520917,2.2346789418668678,0.37671505468866984,13.088,,68.523,0.9537752757457666,0.9788693150802632,26.598999999999997,285.998,67.451,,-0.4655869893272516,-0.18312773999834597,0.9344053446692627,0.9293718714701881,0.870159322763616,,0.1665642601029784,0.1665642601029784,8.4,8
AS14.30,2014-03-29,train,-0.0793430626347561,-0.1682304412093244,2.0128474815943713,1.2801813488922866,,,225.147,-0.19376755057633394,0.405403160190806,,,62.824999999999996,,-0.4655869893272516,-1.7673859658137947,0.6810658715709617,1.6980838779497847,0.558797923865773,,0.1665642601029784,0.1665642601029784,7.6,8
AS14.30,2014-03-30,train,-0.2690491219681483,-0.18629353816396907,0.9166653050300533,3.4969878133162204,,,44.246,0.14564503143983606,0.24197594122425015,53.147,98.39800000000001,46.379000000000005,1.007,0.7648929110376276,-1.7251680540964442,0.6477388109318344,0.6731345359769891,1.660376746237125,,0.1665642601029784,0.1665642601029784,7.6,8
AS14.30,2014-03-31,train,0.8942314397733659,-0.13625168363460355,1.956724127254752,1.0898045427344143,,,,0.38049277692535055,0.13170180248100105,51.068,63.158,41.769999999999996,,0.7648929110376276,-0.9088566163274548,0.6477388109318344,0.6731345359769891,1.5622199692484782,,0.1665642601029784,0.1665642601029784,7.8,8
AS14.30,2014-04-01,train,0.1557167825718184,0.596355444675719,1.475576661294617,0.9140209065257453,6.026,,,0.5489816908603706,0.021485711487128255,28.275,169.243,29.526,,0.7648929110376276,-1.5661371607468662,1.006113506820527,0.9293718714701881,1.5695508489362369,2.0,0.1665642601029784,0.1665642601029784,7.6,8
AS14.30,2014-04-02,train,0.2186615384254635,-0.10983434375654354,0.5854321772249143,0.3374109985074243,13.048,,,0.47132874169008526,-0.46301708464876334,,11.094000000000001,13.581,,0.7648929110376276,-0.8895068773047767,-0.5720458958373331,0.6731345359769891,0.4853976828722858,,0.1665642601029784,0.1665642601029784,8.0,8
AS14.30,2014-04-03,train,-0.14951521677144147,0.14491130097226632,0.5304379831847212,2.863702255645371,,,105.02799999999999,1.8935314708097442,1.9621100813195704,2.01,300.221,55.308,,-0.7732069644184714,0.2511822858075894,0.6477388109318344,1.185609206963387,1.0548115855620455,,0.1665642601029784,0.1665642601029784,7.8,8
AS14.30,2014-04-04,train,0.016262119559106752,0.36257476953412543,1.946348796117332,4.552738791654588,26.101,,,0.9588921864754562,0.06568596293613253,73.846,71.413,122.036,,-0.15796701423603182,-1.551190595085783,0.6477388109318344,0.9293718714701881,1.7910418382529887,,0.1665642601029784,0.1665642601029784,8.0,8
AS14.30,2014-04-05,train,-0.699549505960536,0.1265343898164373,-0.4049580682390923,2.744636171068102,7.04,478.826,10.073,0.589547836553151,0.32489196837317474,,217.914,51.397000000000006,,-0.4655869893272516,-0.7683802231429018,0.6477388109318344,1.185609206963387,1.6151161910472789,,0.1665642601029784,0.1665642601029784,8.0,8
AS14.30,2014-04-06,train,-0.4753414856741219,0.3023394058365666,-0.27155535769034855,1.1002897071396618,,1225.0,,0.3731570983044294,-0.24553911847747756,,4.37,2.013,97.505,-0.4655869893272516,-1.443165260182589,0.6477388109318344,1.185609206963387,2.350776539356574,,0.1665642601029784,0.1665642601029784,7.6,8
AS14.30,2014-04-07,train,-0.1802581029082505,1.16501222161605,3.006376554255728,1.3585847862041378,,783.6560000000001,,0.9229167304549758,-0.268920959239542,35.236000000000004,,32.176,74.886,-0.4655869893272516,0.5817784090477864,0.6477388109318344,0.6731345359769891,3.0671341221576345,,0.1665642601029784,0.1665642601029784,7.8,8
AS14.30,2014-04-08,train,0.17359002671209445,1.3261927688782933,2.142536566150806,0.7745002098010115,10.059,1472.1660000000002,,2.381283412690299,-0.14935710746221842,3.011,2.016,175.298,,-0.4655869893272516,-0.5496063994268732,0.6477388109318344,0.9293718714701881,2.8643130988155376,,0.1665642601029784,0.1665642601029784,7.75,8
AS14.30,2014-04-09,train,0.19185129593883,1.3122734733446897,1.8854184207443299,0.7830659412510413,,2316.142,4.011,3.388753262176408,0.699628543572858,,18.276,29.163,,-0.15796701423603182,-0.6795442335643949,0.6477388109318344,0.8653125375968886,3.719208983285202,5.0,0.1665642601029784,0.1665642601029784,8.2,8
AS14.30,2014-04-10,train,-0.06952220371289311,-0.055036810695719696,0.4435846079360361,1.395045954280425,12.041,1052.935,,0.9887807571306114,-0.013197818765062966,12.082,,68.33200000000001,,-0.15796701423603182,-1.215182601622068,0.6477388109318344,1.4418465424565847,1.9636859327516538,2.0,0.1665642601029784,0.1665642601029784,7.666666666666667,8
AS14.30,2014-04-11,train,0.05653853203407289,0.4406563470125376,1.673639552730307,3.141704157695917,12.251,1859.573,,0.5660131888148321,0.6887984920464116,,,91.215,8.032,0.14965296085518798,-0.5602548215566542,-0.13200663996096296,0.7585469811413895,1.6184635394791584,,0.1665642601029784,0.1665642601029784,7.8,8
AS14.30,2014-04-12,train,-0.7588753966400181,-0.3003437966321575,-0.21183504022495292,1.6631686590047838,,2732.4089999999997,,-0.012735725765927668,0.2926827234381379,,,8.044999999999998,,0.14965296085518798,-1.5521637933002617,0.9441716738517351,0.9293718714701881,1.4459752261722731,,0.1665642601029784,0.1665642601029784,7.2,7
AS14.30,2014-04-13,train,-0.5913677450960381,-0.008313632216714481,-0.39241212654116026,2.8444563544268853,7.021,1933.5729999999999,47.282,0.2430901756044693,-0.06732527192432543,,,44.407999999999994,,-0.7732069644184714,-2.1293733092922755,0.6477388109318344,0.16065986499059257,1.9627880165650302,,0.1665642601029784,0.1665642601029784,7.75,8
AS14.30,2014-04-14,train,0.28620358075357544,0.30687820119423354,0.9007216637885966,2.838802810508408,,676.1449999999999,,0.05409042149971127,0.31112532266847237,,,55.8,,-0.7732069644184714,-0.3504447581859596,0.6477388109318344,0.8653125375968886,0.2527383869610036,,0.1665642601029784,0.1665642601029784,7.6,8
AS14.30,2014-04-15,train,-0.17667706739327393,0.7964683390902728,2.764380300702363,3.183746347034942,45.254000000000005,212.981,108.721,2.980409648665042,0.280631596040888,51.313,,59.11900000000001,,0.14965296085518798,-1.898034654892939,0.6477388109318344,0.6731345359769891,2.93597411111167,,0.1665642601029784,0.1665642601029784,8.4,8
AS14.30,2014-04-16,train,0.48697375043376756,0.6273115799114459,1.9488821685839948,2.1543807224688973,3.864,435.945,,-0.1623435139999902,-0.06508110447076892,,351.25,27.162999999999997,,-0.4655869893272516,-0.30607902329624553,1.6556140461657942,1.6980838779497847,1.8425660299026256,,0.1665642601029784,0.1665642601029784,7.6,8
AS14.30,2014-04-17,train,0.19488204170920928,1.225064627999405,1.0366083566853255,4.869720815357412,24.104,1628.345,,0.8492850526486218,0.7070120099801013,,120.063,45.539,,-0.4655869893272516,-0.9204381697737002,0.6477388109318344,0.6731345359769891,2.9978465870524253,,0.1665642601029784,0.1665642601029784,7.4,7
AS14.30,2014-04-18,train,-0.9508665364499189,0.12841606338569977,0.01613612273145694,2.7730118688368077,6.042,540.616,,5.393125342749858,0.9022815291802815,,63.287,14.052,,-0.4655869893272516,-1.819386050366051,0.6477388109318344,0.4168972004837914,1.4672528242467444,,0.1665642601029784,0.1665642601029784,7.8,8
AS14.30,2014-04-19,train,-0.3911968587468611,-0.21780096861799253,-0.2008908711689683,3.294127440683856,11.042,339.084,,-0.18430342558895724,0.1687321203151098,,107.638,44.178,3.008,-0.7732069644184714,-1.4840414123498973,0.6477388109318344,0.9293718714701881,1.9386763724946032,,0.1665642601029784,0.1665642601029784,7.75,8
AS14.30,2014-04-20,train,-0.3025642427296885,0.15676233070887627,0.32784908345985037,1.4675992306960188,,897.478,,-0.3263202787190368,0.3648080886048358,,,113.43700000000001,,-0.7732069644184714,-1.5779740115914693,0.6477388109318344,0.8653125375968886,2.1812722463244083,,0.1665642601029784,0.1665642601029784,7.8,8
AS14.30,2014-04-21,train,-0.2835203157120589,-0.10412631788095114,2.026538763113366,1.6084752952757806,12.13,4.021,,-0.3259472115514846,0.3876011593375146,,1399.317,52.253,,-0.7732069644184714,-2.2529656085847254,0.6477388109318344,0.9293718714701881,3.0035200004715636,,0.1665642601029784,0.1665642601029784,8.0,8
AS14.30,2014-04-22,train,0.0744304246720612,0.04559092375425341,0.7634835550583904,1.7993887690861197,14.061,,,0.6720428048559821,-0.052558339109838904,,504.445,96.384,,-0.4655869893272516,-1.0198427325074224,1.0283693781703773,1.185609206963387,1.8951932653494161,3.0,0.1665642601029784,0.1665642601029784,7.6,8
AS14.30,2014-04-23,train,-0.45064442996143067,-0.24798650218594692,0.9400736666220206,1.5943865606876042,22.114,94.599,,-0.08445887048354114,0.03316885761601186,,,37.22,,-0.4655869893272516,-1.68969675023403,0.6477388109318344,0.6731345359769891,1.3808671589226305,,0.1665642601029784,0.1665642601029784,8.2,8
AS14.30,2014-04-24,train,-0.06337132555125342,-0.2514214954691786,1.082628877094023,1.640958998588442,34.086999999999996,9.124,,-0.32161177836224647,0.36760370967746475,,,9.09,,-0.4655869893272516,-1.6280131633945514,0.9143494893069485,1.4418465424565847,1.1781661170105453,,0.1665642601029784,0.1665642601029784,7.5,8
AS14.30,2014-04-25,train,0.0028849156750245073,1.347322521212077,1.4378800789906696,2.1378229943564597,,226.119,,0.9675120015573202,0.46228166204371185,130.664,90.64500000000001,77.39999999999999,,-0.4655869893272516,-1.2878562319632265,0.7567513743681574,0.5450158682303903,1.6980824252370612,,0.1665642601029784,0.1665642601029784,7.8,8
AS14.30,2014-04-26,train,1.9497919080249992,1.2622800843290205,1.3939731150398742,0.8016784779427423,,,11.033,0.8496777549302554,0.34679670122700934,,245.9,,7.026,-0.4655869893272516,-1.612565793714099,0.6477388109318344,0.9293718714701881,3.0589275805414897,,0.1665642601029784,0.1665642601029784,7.8,8
AS14.30,2014-04-27,train,-0.14084524212380556,0.4658572024968182,-0.14993559666134204,4.818299029209511,,,,0.3997430427710437,-0.19420935952475016,,,19.108,23.033,-0.7732069644184714,-1.3204243484124418,0.6477388109318344,0.9293718714701881,0.6800247431672466,,0.1665642601029784,0.1665642601029784,8.0,8
AS14.30,2014-04-28,train,0.599820503895238,2.522805090404331,0.4458190850293217,3.241825712979658,77.85900000000001,1069.191,5.184,-0.04267927474051157,0.4138294129529118,77.396,1.003,45.295,,-0.4655869893272516,-1.26964865273941,0.6477388109318344,1.185609206963387,2.14259221267392,2.0,0.1665642601029784,0.1665642601029784,8.0,8
AS14.30,2014-04-29,train,0.2878854427632204,1.2007894638267251,1.5362668985043921,1.6761808350588838,10.050999999999998,644.11,,0.5030669400917364,-0.4139874677650621,3.009,364.88300000000004,88.48700000000001,,-0.4655869893272516,-1.26964865273941,0.6477388109318344,1.185609206963387,4.092963416432732,1.0,0.1665642601029784,0.1665642601029784,7.8,8
AS14.30,2014-04-30,train,0.19326265292278988,1.6587788751548758,1.4528393240736515,0.8290662559788291,,,5.021,0.3941863054859241,0.9681543224856162,142.656,251.98700000000002,102.614,,0.7648929110376276,-1.5947973845948604,0.6477388109318344,0.9293718714701881,2.6223940492801527,,0.1665642601029784,0.1665642601029784,8.2,8
AS14.30,2014-05-01,train,0.21250951991800737,1.7182593884766133,1.41426989915514,2.9094833907913715,,597.437,,2.5509622145386697,0.21489666614032155,239.65500000000003,109.5,47.589999999999996,,-0.15796701423603182,-1.3842512622189513,0.6477388109318344,1.4418465424565847,1.9281292518383064,,0.1665642601029784,0.1665642601029784,8.0,8
AS14.30,2014-05-02,train,-0.047344013298578874,0.12762849878813345,0.9241487595635106,3.9840967060800945,48.288000000000004,178.118,,-0.33092274945978595,0.6527726075898991,171.873,11.042,123.99799999999999,,-0.4655869893272516,-1.26964865273941,0.6477388109318344,1.185609206963387,1.5930500142082977,,0.1665642601029784,0.1665642601029784,7.8,8
AS14.30,2014-05-03,train,0.39266222904420056,-0.4074622750039196,-0.5440099865000521,0.943650440431445,,26.189,,-0.2701285092400436,-0.5997164247285068,,,9.033,,-0.15796701423603182,-1.4316109779315298,0.6477388109318344,0.9293718714701881,-0.25526505916784337,,0.1665642601029784,0.1665642601029784,7.8,8
AS14.30,2014-05-04,train,0.657533818838327,-0.09237948899878859,-0.832160454404053,0.25508972617111003,,,,0.694403272772216,-0.27509475201246636,,,,,-0.15796701423603182,-2.1174298726882586,0.6477388109318344,0.9293718714701881,-0.9726719838165103,,0.1665642601029784,0.1665642601029784,8.0,8
AS14.31,2014-04-01,train,0.214140491242601,-0.3643267561762897,-0.718230223920918,-0.7336213092023773,,,,-0.15913906338185765,-0.8360619825809159,,,24.093,,-0.4655869893272516,1.6719232158600752,0.6477388109318344,-0.5226396963246036,-0.8921338967398248,3.0,0.1665642601029784,0.1665642601029784,6.666666666666667,7
AS14.31,2014-04-02,train,0.8970712529636948,-0.15786124455398168,-0.6371980702460507,-0.7336213092023773,58.169,,,-0.31490049636912326,-0.734957315105177,,,142.037,,-0.7732069644184714,0.8968601115070773,0.2688709424303415,-0.5226396963246036,-1.0256789952270609,,0.1665642601029784,0.1665642601029784,6.6,7
AS14.31,2014-04-03,train,0.5599754194309918,-0.21734296951356158,-0.6889240009158049,-0.7844113424380653,19.074,,,0.028474451668732727,-0.8313943215909094,,,60.230000000000004,,-0.15796701423603182,0.7839419900236424,0.2989895401905783,-0.608052141489004,0.9074058836486695,,0.1665642601029784,0.1665642601029784,6.8,7
AS14.31,2014-04-04,train,-0.06712816228312404,-0.30793713099053943,-1.2472665192618035,-0.7176550436378538,,,,-0.5713743565042161,-0.6651352017083645,,,208.449,,-0.4655869893272516,0.9608737619952077,-0.6310127160369722,-0.35181480599580517,-0.5323450494864954,,0.1665642601029784,0.1665642601029784,7.4,7
AS14.31,2014-04-05,train,0.9771118788749967,0.23601071542952887,-0.7548317080762506,-0.5314700469816798,2.034,,81.57900000000001,-0.1335937799615732,-0.6651352017083645,51.254,,124.52000000000001,,0.4572729359464078,1.2964877724618915,-0.8122763233566132,0.4168972004837914,-0.11519459212698512,,0.1665642601029784,0.1665642601029784,6.6,7
AS14.31,2014-04-06,train,0.25416457853572805,0.3890054374284519,-0.7046172853487912,-0.6309179473743372,54.044999999999995,,,-0.5117346609924773,-0.8691129198819055,,,40.253,,-0.7732069644184714,0.6695777958620037,-0.9770558618834325,-0.608052141489004,-0.9362764106700383,1.0,0.1665642601029784,0.1665642601029784,6.6,7
AS14.31,2014-04-07,train,0.0585489331022674,0.1798815923798968,-0.671714950771672,-0.7895991297452422,36.157,,,-0.5635831432365997,-0.8243446297425785,,,,,-0.7732069644184714,0.08124713813835255,-1.1486452193661316,-0.608052141489004,-1.1651326286308237,2.0,0.1665642601029784,0.1665642601029784,7.0,7
AS14.31,2014-04-08,train,0.021571608787710476,-0.0866993307935715,-0.5633913503122379,-0.5553847956151676,64.352,,2.401,-0.050081712749310454,-0.5666582314588451,,,117.87,,-0.7732069644184714,1.0876545135168272,-0.3547798824509412,-0.0955774705026063,-0.8580014964276271,,0.1665642601029784,0.1665642601029784,7.0,7
AS14.31,2014-04-09,train,0.7523965321096218,-0.0642913005360455,0.10292818610868026,-0.6705024244911059,27.095,,12.306000000000001,-0.3276122692256123,-0.7912180230540093,,,63.329,,-0.7732069644184714,0.572220286886226,-0.5985344929048491,-0.0955774705026063,-0.4243378109240251,,0.1665642601029784,0.1665642601029784,7.2,7
AS14.31,2014-04-10,train,0.5774848492471378,0.4518409759358221,1.7390295151984059,-0.6271258182864876,,,39.786,-0.3617145353626992,-0.6794325696930769,,,366.377,,-0.4655869893272516,0.5174288167456486,-0.3147913169048156,0.16065986499059257,0.6348212761009783,3.0,0.1665642601029784,0.1665642601029784,7.8,8
AS14.31,2014-04-11,train,1.256258386657342,0.8894276176356343,1.4512801291202198,-0.6215496318674656,140.48999999999998,,75.322,-0.27924705621958257,-0.6482630014120431,,,108.489,,1.9953728114025067,0.93795437093034,0.9455051368592063,0.9293718714701881,1.3691347502456879,2.0,0.1665642601029784,0.1665642601029784,7.0,7
AS14.31,2014-04-12,train,0.7653710706831856,-0.5006856905989266,-0.5514150980866411,-0.6215496318674656,32.255,,22.069000000000003,-0.5714528969605428,-0.8649086043199544,,,,,0.4572729359464078,1.0605348121479645,0.33850079895745827,-0.0955774705026063,1.9548819093382404,,0.1665642601029784,0.1665642601029784,6.8,7
AS14.31,2014-04-13,train,2.2304629818135866,-0.22407119445246299,-1.162326585334998,-0.26819185566066767,,,14.316,-0.3588360276383228,-0.8555235271261906,,,204.96300000000002,,0.4572729359464078,-0.4184838310333586,0.6198292053081866,-0.35181480599580517,-0.792166290838212,1.0,0.1665642601029784,0.1665642601029784,6.2,6
AS14.31,2014-04-14,train,-0.17942379232334796,-0.225656016750335,-0.3698468031817968,-0.7426624669511386,6.018,,11.328,-0.06816957984136734,-0.36776591075742743,,,20.634,,0.4572729359464078,-0.9088944124643494,-1.4109604615466367,-1.1205268124754006,-0.46227522559335693,2.0,0.1665642601029784,0.1665642601029784,7.0,7
AS14.31,2014-04-15,train,0.2087355783613453,-0.2746910002326581,-0.46109164122395496,-0.8125388515626873,49.322,,,-0.5990520133137724,-0.36776591075742743,,,157.271,,-0.7732069644184714,0.16084415431630142,0.07545231903628004,-0.0955774705026063,-0.9967439576187902,,0.1665642601029784,0.1665642601029784,6.75,7
AS14.31,2014-04-16,train,0.15327522926116488,0.15301473486230277,-0.34002368703810726,-0.7023721026518461,156.839,,14.167000000000002,-0.06370062787637379,-0.8409556151667077,,,143.472,,-0.15796701423603182,0.47016032016923254,-0.1544571559880757,-0.4158741398691046,-0.029988408487233945,,0.1665642601029784,0.1665642601029784,7.0,7
AS14.31,2014-04-17,train,0.33365298947350003,-0.0044618355156937455,0.05995878285899235,-0.5873624519522301,69.21900000000001,,17.055999999999997,-0.34985885348017204,-0.8068463430065582,,,129.08,,-0.7732069644184714,0.9682238010080266,0.6477388109318344,-0.0955774705026063,-0.45334977109788366,,0.1665642601029784,0.1665642601029784,6.8,7
AS14.31,2014-04-18,train,-0.5433625665126036,0.17145465118593686,0.4811304652226394,0.19264288473635086,,,,-0.3683590579679446,-0.6910079128588335,,,8.041,,0.14965296085518798,0.779582144460311,0.02958786485593576,-0.35181480599580517,2.1734793457573245,,0.1665642601029784,0.1665642601029784,7.8,8
AS14.31,2014-04-19,train,3.0718626575285977,-0.15738022433054497,-0.24769822726142962,-0.8216074067591721,,,,-0.42774349699662123,-0.8784554978305905,,,79.219,,0.14965296085518798,2.1075327778681965,2.0192379845878894,0.9293718714701881,-0.6903670538396858,,0.1665642601029784,0.1665642601029784,8.0,8
AS14.31,2014-04-20,train,2.4990507595596774,0.11858846884591423,0.7407419600685733,-0.6708489216240798,,,59.891999999999996,-0.393197477281288,-0.7353916366585442,92.738,,248.95999999999998,,0.14965296085518798,1.8659831134602778,1.546136726346081,1.185609206963387,0.17631784263677952,,0.1665642601029784,0.1665642601029784,6.4,6
AS14.31,2014-04-21,train,-0.1708067645300741,1.1016144831498016,0.7307149144232095,-0.3813868283522436,74.317,,111.60600000000001,0.12007618588265359,-0.6927617841435527,,,115.11900000000001,,-0.7732069644184714,0.485886995082933,-0.45211834294333847,-0.8642894769822017,0.7012578330712825,2.0,0.1665642601029784,0.1665642601029784,7.0,7
AS14.31,2014-04-22,train,0.021225841205868394,-0.06685633784842691,0.3757438737169937,-0.5888338560564401,,,8.108,0.22811643760576894,-0.7219535826779881,,,273.883,,-0.7732069644184714,0.29428698748551685,0.6477388109318344,-0.0955774705026063,-0.07689675367975746,4.0,0.1665642601029784,0.1665642601029784,7.0,7
AS14.31,2014-04-23,train,0.004608553205944932,0.346251584521181,0.707428325020396,-0.7724177067934519,189.201,,258.30899999999997,-0.3679074503440656,-0.8483266427705132,,,327.115,,-0.7732069644184714,1.3390249399920853,0.6181094022278331,-0.0955774705026063,0.8492856897029469,,0.1665642601029784,0.1665642601029784,6.5,6
AS14.31,2014-04-24,train,0.00792289465585523,-0.1525627522691238,0.522629235111007,-0.7022882986941036,32.102,,4.008,-0.43685811695334376,-0.8659866339512239,171.63199999999998,,560.014,,-0.7732069644184714,0.7415063894615506,0.15359395953276983,-0.7361708092356029,0.10401387205428406,,0.1665642601029784,0.1665642601029784,7.0,7
AS14.31,2014-04-25,train,0.8321247732803909,0.8301833736931669,0.8873241683203575,-0.07144756032893497,,,,-0.2403538222465622,-0.8160303262114122,26.148,,213.105,,2.3029927864937263,1.6068762508283885,0.6477388109318344,-0.0955774705026063,0.6398967243132568,,0.1665642601029784,0.1665642601029784,7.0,7
AS14.31,2014-04-26,train,3.2435912328445147,1.7626937830713068,0.7685613701907308,-0.833217478135656,85.333,,4.0169999999999995,-0.034742761628690735,-0.777893991438299,139.94299999999998,5.064,80.232,,3.8410926619498253,1.0924688674199445,0.6477388109318344,-0.0955774705026063,0.9236878596483027,2.0,0.1665642601029784,0.1665642601029784,7.4,7
AS14.31,2014-04-27,train,-0.5024856886303729,0.06719684976010412,-0.27666553186596043,-0.6988668409578077,,,26.223999999999997,-0.28682621025511656,-0.6233428952915131,,,497.957,,-0.4655869893272516,1.7246049019595824,1.0365733814888773,0.4168972004837914,-0.02157770746387055,,0.1665642601029784,0.1665642601029784,6.8,7
AS14.31,2014-04-28,train,-0.1843089094389579,0.2528803491094,-0.3703151577554656,-0.4251163781481235,105.365,,51.232,3.725903879050367,-0.8604119768772167,,,256.995,,-0.7732069644184714,1.353550269270791,0.18780602073514538,-0.35181480599580517,0.17656505848617515,1.0,0.1665642601029784,0.1665642601029784,7.0,7
AS14.31,2014-04-29,train,-0.23816011018709143,0.08594331045786806,-0.05390587798382894,-0.6676853222192993,124.05300000000001,,19.066000000000003,0.20655708234406853,-0.7620158588500424,,,70.432,,-0.4655869893272516,0.8789519011759424,0.47477463554939564,-0.0955774705026063,-0.3990147540683269,4.0,0.1665642601029784,0.1665642601029784,7.0,7
AS14.31,2014-04-30,train,-0.03379209255853689,0.4776997507685312,-0.24090878905077248,-0.7739390709493932,,,172.75,1.2003412573152363,-0.8133508006375355,47.282,,454.977,,-0.7732069644184714,0.7261785920713211,0.18562645898700694,-0.0955774705026063,-0.2804124993516529,,0.1665642601029784,0.1665642601029784,7.0,7
AS14.31,2014-05-01,train,-0.917428337192184,0.45601627994076604,-0.004550673010609506,-0.7388268242698459,39.131,,19.341,-0.43207107614022666,-0.8705755158527915,,,293.92900000000003,,-0.7732069644184714,1.376421717445176,0.6477388109318344,-0.0955774705026063,-0.19408875889996113,3.0,0.1665642601029784,0.1665642601029784,7.0,7
AS14.31,2014-05-02,train,0.8232721687093103,0.10032545164727193,0.38839881429752493,-0.6060604042162456,26.08,,36.204,-0.48799580806770876,-0.36211143802802814,90.475,,428.97900000000004,,-0.7732069644184714,1.6719232158600752,0.6477388109318344,-0.0955774705026063,0.11101480722145685,1.0,0.1665642601029784,0.1665642601029784,7.4,7
AS14.31,2014-05-03,train,-0.7630189735429905,-0.4242543638618765,-1.1303430772760399,-0.6060604042162456,,,2.112,0.37652255685803193,-0.8316493170613828,,,1385.2210000000002,,-0.7732069644184714,1.5816092124621832,0.7013039180001517,0.4168972004837914,-0.7978111608299516,,0.1665642601029784,0.1665642601029784,7.2,7
AS14.31,2014-05-04,train,-1.2855475548798758,-0.6248143526402794,-1.3577530662978172,-0.6060604042162456,,,,0.37652255685803193,-0.8316493170613828,,,,,-0.7732069644184714,1.4767162799944087,0.6477388109318344,0.16065986499059257,-1.627878907243334,,0.1665642601029784,0.1665642601029784,7.0,7
AS14.31,2014-05-05,train,-1.2648266963844577,-0.6724329314848255,-1.3577530662978172,-0.6060604042162456,,,,-0.5518060018103994,-0.8316493170613828,,,,,-0.7732069644184714,1.123447388849339,0.6477388109318344,-0.0955774705026063,-1.560371238384194,,0.1665642601029784,0.1665642601029784,6.75,7
AS14.31,2014-05-07,train,1.0419974270279542,-0.6683945425560737,-1.3518747906213886,-0.6060604042162456,,,,-0.5518060018103994,-0.8316493170613828,,,,,-0.7732069644184714,1.4618109395315402,0.6477388109318344,-0.4158741398691046,-1.7160221845552786,,0.1665642601029784,0.1665642601029784,7.0,7
AS14.31,2014-05-08,train,1.0419974270279542,-0.6683945425560737,-1.3518747906213886,-0.6060604042162456,,,,-0.5518060018103994,-0.8316493170613828,,,,,-0.7732069644184714,1.6719232158600752,0.6477388109318344,-0.0955774705026063,-1.7160221845552786,,-5.996313363707235,-5.996313363707235,7.0,7
AS14.31,2014-05-09,train,1.0419974270279542,-0.6683945425560737,-1.3518747906213886,-0.6060604042162456,,,,-0.5518060018103994,-0.8316493170613828,,,,,-0.7732069644184714,1.1816612377601607,0.6477388109318344,-0.0955774705026063,-1.7160221845552786,,-5.996313363707235,-5.996313363707235,7.333333333333333,7
AS14.31,2014-05-10,train,1.0419974270279542,-0.6683945425560737,-1.3518747906213886,-0.6060604042162456,,,,-0.5518060018103994,-0.8316493170613828,,,,,-0.7732069644184714,1.6719232158600752,0.6477388109318344,0.33148475531939103,-1.7160221845552786,,-5.996313363707235,-5.996313363707235,7.0,7
AS14.31,2014-05-11,train,1.0419974270279542,-0.6683945425560737,-1.3518747906213886,-0.6060604042162456,,,,-0.5518060018103994,-0.8316493170613828,,,,,-0.7732069644184714,0.7894516552802295,0.6477388109318344,-0.0955774705026063,-1.7160221845552786,,-5.996313363707235,-5.996313363707235,7.0,7
AS14.31,2014-05-12,train,1.0419974270279542,-0.6683945425560737,-1.3518747906213886,-0.6060604042162456,,,,-0.5518060018103994,-0.8316493170613828,,,,,-0.7732069644184714,1.6719232158600752,0.6477388109318344,-0.0955774705026063,-1.7160221845552786,,-5.996313363707235,-5.996313363707235,7.0,7
AS14.31,2014-05-13,train,1.0419974270279542,-0.6683945425560737,-1.3518747906213886,-0.6060604042162456,,,,-0.5518060018103994,-0.8316493170613828,,,,,-0.7732069644184714,1.6719232158600752,0.6477388109318344,-0.0955774705026063,-1.7160221845552786,,-5.996313363707235,-5.996313363707235,7.0,7
